"nm" "nmqm" "wfl" "rooms" "bj" "bez" "wohngut" "wohnbest" "ww0" "zh0" "badkach0" "badextra" "kueche"
670 11.17 60 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
868 12.06 72 3 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 0 0 0
1057.19 9.52 111 2 1983 "Maxvorstadt" 1 0 0 0 1 0 0
450 7.89 57 2 1972 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 1
761 11.03 69 2 1983 "Untergiesing" 0 0 0 0 1 1 1
660.06 17.37 38 1 1983 "Schwabing West" 1 0 0 0 0 0 1
1035 12.94 80 3 2006.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 1
1214 12.65 96 4 2010 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
975.2 12.5 78 3 1957.5 "Altstadt-Lehel" 0 1 0 0 1 0 0
820 11.23 73 3 1939 "Maxvorstadt" 1 0 0 1 1 0 0
1460 10.43 140 5 2000.5 "Aubing..." 0 0 0 0 1 0 0
600 10.71 56 2 1972 "Aubing..." 0 0 0 0 1 0 0
322.51 9.77 33 1 1972 "Pasing-Obermenzing" 0 0 0 0 0 0 0
554 7.29 76 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
633.22 7.54 84 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
590 10.17 58 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
687 12.05 57 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
800 10.26 78 3 1957.5 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 0
658.3 8.23 80 3 1918 "Ludwigvorstadt-Isarvorstadt" 0 0 0 0 0 0 0
490 13.61 36 1 1972 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
900 11.39 79 3 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
800 10 80 3 1983 "Bogenhausen" 0 0 0 0 1 0 0
848 9.53 89 4 1983 "Bogenhausen" 0 0 0 0 1 0 0
560 8.36 67 3 1957.5 "Bogenhausen" 1 0 0 0 0 0 1
1100 10 110 5 1972 "Berg am Laim" 0 0 0 0 1 0 0
580 10.36 56 2 1983 "Bogenhausen" 0 0 0 0 1 0 1
635.27 8.36 76 3 1972 "Fledmoching-Hasenbergel" 0 0 0 0 0 0 0
650 10.16 64 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
343.13 12.71 27 1 1983 "Schwabing-Freimann" 0 0 0 0 1 0 1
450 12.86 35 1 1972 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 1
480 9.8 49 2 1918 "Schwabing West" 1 0 0 0 1 0 0
500 16.67 30 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
414 12.18 34 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
550 10.78 51 2 1972 "Hadern" 0 0 0 0 1 0 0
742.49 10.61 70 3 1957.5 "Au-Haidhausen" 1 0 0 0 1 0 0
399.02 11.4 35 1 1957.5 "Au-Haidhausen" 0 0 0 0 1 0 1
740 9.74 76 3 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
1320 11.48 115 3 1992.5 "Moosach" 0 0 0 0 1 1 1
704 10.67 66 2 1983 "Sendling" 0 0 0 0 1 0 1
673.95 8.87 76 3 1972 "Aubing..." 0 0 0 0 1 1 0
1200 13.33 90 3 2012.5 "Hadern" 1 0 0 0 1 1 0
480 7.06 68 3 1957.5 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
764.69 9.21 83 3 1957.5 "Obergiesing" 0 0 0 0 1 0 0
561 11.69 48 2 1957.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
828 11.83 70 3 1972 "Untergiesing" 0 0 0 0 1 1 1
650 11.61 56 2 1972 "Obergiesing" 0 0 0 0 1 0 0
432.86 9.41 46 2 1972 "Thalkirchen..." 0 0 0 0 0 0 0
950 10.92 87 3 1972 "Thalkirchen..." 1 0 0 0 1 0 0
981.54 10.22 96 3 1972 "Thalkirchen..." 1 0 0 0 1 0 1
610.4 10.35 59 2 1972 "Sendling-Westpark" 0 0 0 0 1 0 0
1250 12.38 101 4 2006.5 "Thalkirchen..." 0 1 0 0 1 0 0
585 12.72 46 1 2000.5 "Thalkirchen..." 0 0 0 0 1 0 0
479.92 14.12 34 1 1972 "Schwanthalerhöhe" 0 0 0 0 1 0 1
480.57 6.87 70 3 1972 "Hadern" 0 0 0 0 1 0 0
853.4 12.19 70 3 1939 "Schwanthalerhöhe" 0 0 0 1 1 0 0
950 12.18 78 3 1972 "Hadern" 1 0 0 0 1 0 0
650 11.21 58 2 2000.5 "Sendling" 0 0 0 0 1 0 1
500 13.89 36 1 1972 "Sendling" 0 0 0 0 1 0 1
1180 9.52 124 3 1972 "Pasing-Obermenzing" 1 0 0 0 1 0 0
560 13.02 43 2 2000.5 "Pasing-Obermenzing" 0 0 0 0 1 0 1
682 8.86 77 3 1972 "Aubing..." 0 0 0 0 1 0 0
410 8.04 51 2 1957.5 "Aubing..." 0 0 0 0 0 0 0
680 9.58 71 3 2000.5 "Pasing-Obermenzing" 0 0 0 0 1 0 0
1045 8.1 129 3 2006.5 "Aubing..." 0 0 0 0 1 0 0
666.44 9.52 70 3 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
655 10.92 60 2 1972 "Ramersdorf-Perlach" 1 0 0 0 1 0 1
659 11.98 55 2 1992.5 "Berg am Laim" 0 0 0 0 1 0 0
500 10 50 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
644.04 8.47 76 3 1972 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
510 8.1 63 2 1972 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
1495 13.47 111 4 1924 "Neuhausen-Nymphenburg" 0 0 0 0 1 1 0
910 15.17 60 2 2010 "Laim" 0 0 0 0 1 0 0
400 6.35 63 3 1972 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
1200 15.19 79 3 1957.5 "Au-Haidhausen" 1 0 0 0 1 0 0
800 9.41 85 3 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
780 11.82 66 3 1992.5 "Bogenhausen" 1 0 0 0 1 0 1
990 10.88 91 3 1972 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
530 11.04 48 1 1972 "Pasing-Obermenzing" 0 1 0 0 1 0 1
810 11.1 73 3 1972 "Moosach" 0 0 0 0 1 0 0
302.95 6.18 49 2 1957.5 "Moosach" 0 0 1 1 1 0 0
1500 17.24 87 3 2010 "Pasing-Obermenzing" 0 0 0 0 1 1 0
750 12.5 60 2 2010 "Bogenhausen" 0 0 0 0 1 0 1
713 13.45 53 2 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
450 9 50 2 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
570 13.9 41 2 1972 "Thalkirchen..." 0 0 0 0 1 0 0
860 10.49 82 3 2006.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
510 9.62 53 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 0 0 0
985 13.13 75 3 1972 "Schwabing-Freimann" 1 0 0 0 1 1 1
644.83 8.48 76 3 1992.5 "Schwabing-Freimann" 1 0 0 0 1 0 0
490 11.14 44 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
631.91 9.87 64 2 1972 "Neuhausen-Nymphenburg" 0 0 0 0 0 0 0
1160 14.15 82 3 2010 "Neuhausen-Nymphenburg" 1 0 0 0 1 1 1
389 13.89 28 1 1972 "Laim" 0 0 0 0 0 0 0
1140 11.4 100 4 2006.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
544 12.95 42 1 1972 "Bogenhausen" 1 0 0 0 1 0 0
485 10.78 45 2 1983 "Laim" 0 0 0 0 1 0 0
362 10.06 36 1 1972 "Pasing-Obermenzing" 0 0 0 1 1 0 0
597.11 8.18 73 3 1972 "Hadern" 0 0 0 0 1 0 0
1100 12.64 87 3 1924 "Au-Haidhausen" 1 0 0 0 1 0 0
760 10.41 73 3 2000.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
690 11.13 62 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
430.8 6.15 70 3 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 0 0 0
600 10 60 2 1957.5 "Sendling-Westpark" 0 0 0 0 0 0 0
430 12.29 35 2 1972 "Sendling-Westpark" 0 0 0 0 1 0 0
1050 14 75 2 1972 "Schwabing West" 1 0 0 0 1 0 0
488.55 6.03 81 2 1957.5 "Schwabing-Freimann" 1 0 0 0 1 0 0
710 12.91 55 2 1972 "Schwabing-Freimann" 1 0 0 0 1 0 0
690 12.55 55 2 1983 "Schwabing-Freimann" 1 0 0 0 1 0 1
935 11.54 81 3 1972 "Hadern" 0 0 0 0 1 0 0
635.4 9.21 69 3 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 0 0 0
941.33 10.95 86 3 2010 "Fledmoching-Hasenbergel" 0 0 0 0 1 1 0
789 11.11 71 3 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
448.5 7.6 59 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
900 10.11 89 4 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
705 12.16 58 2 1957.5 "Pasing-Obermenzing" 0 0 0 0 1 0 0
552 13.14 42 2 1924 "Pasing-Obermenzing" 1 0 0 0 1 0 0
1040 12.09 86 4 2000.5 "Pasing-Obermenzing" 1 0 0 0 1 1 0
340 13.08 26 1 1957.5 "Maxvorstadt" 1 0 0 0 1 1 0
769.2 11.31 68 2 1939 "Maxvorstadt" 1 0 0 1 1 0 1
420 12.73 33 1 1939 "Schwabing West" 1 0 0 0 0 0 1
650 10.83 60 2 1983 "Pasing-Obermenzing" 1 0 0 0 1 0 0
800 11.59 69 2 2012.5 "Aubing..." 0 0 0 0 1 1 0
595 11.9 50 2 2012.5 "Aubing..." 0 0 0 0 1 0 1
840 7.43 113 4 2012.5 "Obergiesing" 0 0 0 0 1 0 1
770 9.63 80 3 1992.5 "Trudering-Riem" 1 0 0 0 0 0 0
630 15 42 2 1939 "Ludwigvorstadt-Isarvorstadt" 0 0 0 0 1 1 0
600 14.63 41 2 1957.5 "Sendling" 1 0 0 0 1 0 1
444 8.07 55 2 1972 "Thalkirchen..." 0 0 0 0 1 0 0
990 11.12 89 4 1972 "Thalkirchen..." 1 0 0 0 1 0 1
542 8.47 64 3 1957.5 "Thalkirchen..." 0 0 0 0 1 0 0
707 10.25 69 3 1957.5 "Schwabing West" 0 0 0 0 1 0 0
1810 15.74 115 5 1983 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 1 0
523 11.89 44 3 1918 "Au-Haidhausen" 1 0 1 1 1 0 0
960 10 96 4 1972 "Berg am Laim" 0 0 0 0 1 0 0
470 13.06 36 1 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
1200 13.95 86 3 1992.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 1 0
700 10.77 65 2 1972 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 1
713 11.88 60 2 1957.5 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 0 0 1
366.2 5.23 70 3 1957.5 "Hadern" 0 0 0 0 1 0 0
920 14.15 65 3 1957.5 "Maxvorstadt" 0 0 0 0 1 0 0
850 10.24 83 3 1972 "Pasing-Obermenzing" 1 0 0 0 1 0 1
679.37 10.96 62 2 2000.5 "Berg am Laim" 0 0 0 0 1 0 0
841 9.56 88 3 1983 "Berg am Laim" 0 0 0 0 1 0 0
1840 12.78 144 3 1957.5 "Schwabing-Freimann" 1 0 0 0 1 0 1
1213.95 18.68 65 3 1972 "Schwabing-Freimann" 1 0 0 0 1 1 1
964.36 12.52 77 3 2000.5 "Bogenhausen" 1 0 0 0 1 0 1
670 11.55 58 2 1957.5 "Bogenhausen" 0 0 0 0 1 0 1
730 11.41 64 2 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
810 10.8 75 3 2000.5 "Bogenhausen" 0 0 0 0 1 0 1
455 6.5 70 3 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
850 8.5 100 4 1957.5 "Obergiesing" 0 0 0 0 1 0 0
1063.35 11.19 95 3 1972 "Untergiesing" 0 0 0 0 1 0 0
915 14.3 64 2 1924 "Maxvorstadt" 1 0 0 0 1 0 0
654 11.89 55 2 1957.5 "Schwabing West" 1 0 0 0 1 0 0
572.24 11 52 2 1957.5 "Neuhausen-Nymphenburg" 0 0 0 0 0 0 0
1610 14.64 110 5 1992.5 "Neuhausen-Nymphenburg" 0 1 0 0 1 0 1
960 14.77 65 2 1957.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
1107 13.67 81 3 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
1150 13.69 84 3 1918 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
1370 14.73 93 3 2010 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
788 12.51 63 2 1992.5 "Aubing..." 0 0 0 0 1 0 1
589.89 7.11 83 4 1957.5 "Aubing..." 0 0 0 0 0 0 0
1400 14 100 4 1918 "Maxvorstadt" 0 0 0 0 1 0 0
1390 13.5 103 4 2012.5 "Au-Haidhausen" 0 0 0 0 1 0 1
401.69 10.04 40 1 1972 "Bogenhausen" 1 0 0 0 1 0 0
805 12.58 64 2 1972 "Bogenhausen" 0 0 0 0 1 0 0
700 11.29 62 2 2000.5 "Trudering-Riem" 1 0 0 0 1 1 0
570 8.38 68 3 1957.5 "Thalkirchen..." 0 0 0 0 0 0 1
1700 10.63 160 5 1972 "Thalkirchen..." 1 0 0 0 1 1 0
470 13.82 34 1 1957.5 "Untergiesing" 0 0 0 0 1 0 0
1560 19.5 80 3 2000.5 "Untergiesing" 1 0 0 0 1 1 1
1032.78 12.75 81 3 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
868 12.76 68 2 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
600 8.57 70 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
782.44 8.07 97 4 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
396 13.2 30 1 1957.5 "Maxvorstadt" 1 0 0 0 1 0 0
910 11.97 76 3 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
710 10.6 67 2 1983 "Sendling" 0 0 0 0 1 0 0
510 12.75 40 2 1957.5 "Untergiesing" 0 0 0 0 1 0 0
796.38 10.62 75 3 1983 "Untergiesing" 0 0 0 0 1 0 1
670 10.15 66 2 1957.5 "Untergiesing" 0 0 0 0 1 0 1
553.79 13.19 42 2 1957.5 "Untergiesing" 0 0 0 0 1 1 1
1220 9.76 125 5 1957.5 "Schwabing West" 1 0 0 0 1 0 0
910 9.89 92 3 2006.5 "Ramersdorf-Perlach" 0 0 0 0 1 1 0
1190 10.82 110 4 1972 "Thalkirchen..." 1 0 0 0 1 0 1
459 9.37 49 2 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
655 11.49 57 1 1983 "Thalkirchen..." 0 0 0 0 1 0 1
427.95 5.09 84 4 1957.5 "Hadern" 0 0 0 0 1 0 0
576 13.09 44 1 1992.5 "Laim" 0 0 0 1 1 0 1
665 15.83 42 2 1924 "Untergiesing" 0 0 0 0 1 0 0
900 10.98 82 3 2000.5 "Untergiesing" 0 0 0 0 1 0 0
970 9.51 102 4 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 1 0
740 9.37 79 3 1957.5 "Sendling-Westpark" 1 0 0 0 1 0 0
774 10.18 76 3 1957.5 "Schwabing West" 1 0 0 0 1 0 0
679 11.32 60 2 1957.5 "Maxvorstadt" 1 0 0 0 0 0 0
299 13.59 22 1 1972 "Schwabing-Freimann" 1 0 0 0 1 0 0
336 12 28 1 1983 "Maxvorstadt" 1 0 0 1 1 0 1
740 10.42 71 2 2010 "Pasing-Obermenzing" 1 0 0 0 1 0 1
390 11.47 34 1 1983 "Pasing-Obermenzing" 0 0 0 0 1 0 1
1140 10.86 105 4 1983 "Moosach" 0 0 0 0 1 0 0
580 12.89 45 1 1972 "Moosach" 0 0 0 0 1 0 0
580 8.53 68 2 1972 "Moosach" 0 0 0 0 1 0 0
508.77 9.78 52 2 1992.5 "Schwabing-Freimann" 0 0 0 0 1 0 0
820 11.71 70 2 1972 "Schwabing-Freimann" 1 0 0 0 1 0 0
630 12.12 52 2 1983 "Untergiesing" 0 0 0 0 1 0 0
421.5 15.61 27 1 1957.5 "Thalkirchen..." 0 0 0 0 1 0 1
770 10.27 75 3 1992.5 "Untergiesing" 0 0 0 0 1 0 1
740 8.31 89 3 1957.5 "Untergiesing" 0 0 0 0 1 0 0
600 10.71 56 2 1992.5 "Pasing-Obermenzing" 0 0 0 0 1 0 1
670 11.17 60 2 1957.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 1 0
418.44 5.43 77 3 1957.5 "Laim" 0 0 0 0 0 0 0
576 7.2 80 4 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
1022.93 9.84 104 3 1972 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
741 11.4 65 2 1983 "Trudering-Riem" 1 0 0 0 1 0 0
1140 12 95 3 1972 "Neuhausen-Nymphenburg" 0 1 0 0 0 0 0
329 8.44 39 1 1957.5 "Sendling" 0 0 0 0 1 0 0
465 13.68 34 1 1983 "Thalkirchen..." 1 0 0 0 1 0 0
930 13.1 71 3 2006.5 "Thalkirchen..." 0 0 0 0 1 0 0
325.6 7.24 45 2 1992.5 "Bogenhausen" 0 0 0 0 1 0 0
951 11.89 80 3 1992.5 "Bogenhausen" 0 0 0 0 1 0 0
650 11.82 55 2 1972 "Bogenhausen" 1 0 0 0 1 0 1
830 12.77 65 2 1957.5 "Bogenhausen" 0 0 0 0 1 0 0
758 8.42 90 3 1957.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
495.17 7.18 69 3 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
725.21 10.07 72 3 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 1
362 6.24 58 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
658 10.61 62 2 2006.5 "Trudering-Riem" 1 0 0 0 1 0 1
520 12.38 42 2 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
1150 11.73 98 3 2000.5 "Trudering-Riem" 1 0 0 0 1 0 1
744 10.94 68 3 2006.5 "Berg am Laim" 0 0 0 0 1 0 0
567.15 14.18 40 2 1983 "Untergiesing" 1 0 0 0 1 0 0
472.01 9.26 51 2 1983 "Au-Haidhausen" 0 0 0 0 1 0 0
2800 14 200 5 2010 "Au-Haidhausen" 1 0 0 0 1 0 0
1350 14.36 94 4 2010 "Au-Haidhausen" 0 0 0 0 1 1 0
1400 11.67 120 4 1972 "Bogenhausen" 0 1 0 0 1 0 0
703 11.34 62 2 1992.5 "Berg am Laim" 0 0 0 0 1 0 0
790 9.75 81 3 1972 "Berg am Laim" 0 0 0 0 1 0 0
680 9.71 70 3 1983 "Aubing..." 0 0 0 0 1 0 1
590 9.52 62 3 1972 "Aubing..." 0 0 0 0 1 1 0
720 9 80 3 1972 "Bogenhausen" 1 0 0 0 0 0 0
341.12 7.58 45 1 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
675 11.25 60 2 2000.5 "Trudering-Riem" 1 0 0 0 1 0 1
820 9.01 91 4 1957.5 "Pasing-Obermenzing" 1 0 0 0 1 1 0
475 13.57 35 1 1972 "Laim" 0 0 0 0 1 0 1
690 9.86 70 3 1972 "Sendling-Westpark" 0 0 0 0 1 0 1
365.77 5.3 69 3 1972 "Sendling" 0 0 0 0 1 0 0
530 7.07 75 3 2010 "Thalkirchen..." 0 1 0 0 1 0 1
1200 14.12 85 3 2012.5 "Moosach" 0 0 0 0 1 1 0
712.54 8.91 80 4 1972 "Untergiesing" 1 0 0 0 0 0 0
690 9.45 73 3 1957.5 "Untergiesing" 0 0 0 0 1 0 0
1160 11.96 97 3 1983 "Untergiesing" 0 1 0 0 1 1 0
1135 13.67 83 3 2000.5 "Schwabing West" 1 0 0 0 1 0 0
757.22 8.91 85 4 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
850 10.49 81 4 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
1050 10.19 103 4 1983 "Schwabing-Freimann" 0 0 0 0 1 0 0
850 10.9 78 3 1992.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 1
428.85 8.41 51 2 1957.5 "Sendling-Westpark" 0 0 0 0 1 0 0
281.96 7.62 37 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 0 0 1
430 14.33 30 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
680 11.93 57 2 2000.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
1010 11.61 87 3 2000.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
448.31 5.27 85 3 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
816.75 10.34 79 3 1972 "Obergiesing" 0 0 0 0 0 0 0
440 10.23 43 2 1972 "Obergiesing" 0 0 0 0 0 0 0
1152 13.88 83 3 2012.5 "Au-Haidhausen" 0 0 0 0 1 1 1
415 16.6 25 1 1983 "Au-Haidhausen" 0 0 0 0 1 0 1
1460 14.04 104 4 2012.5 "Obergiesing" 0 0 0 0 1 0 0
888 13.25 67 2 2000.5 "Untergiesing" 1 0 0 0 1 0 0
745 13.3 56 2 1972 "Untergiesing" 1 0 0 0 1 0 0
405 13.97 29 1 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
1165 14.56 80 3 2010 "Allach-Untermenzing" 1 0 0 0 1 0 0
600 11.54 52 1 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
396.83 11.67 34 1 1957.5 "Bogenhausen" 0 0 0 0 0 0 0
608.65 6.41 95 4 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
1100 11 100 4 2000.5 "Trudering-Riem" 0 0 0 0 1 0 0
543.36 10.06 54 2 1972 "Berg am Laim" 0 0 0 0 1 0 1
715 11 65 3 1972 "Bogenhausen" 0 0 0 0 1 0 0
840 12 70 3 1992.5 "Bogenhausen" 1 0 0 0 1 0 1
830 12.58 66 2 2000.5 "Bogenhausen" 0 0 0 0 1 0 0
1570 13.08 120 3 1972 "Bogenhausen" 0 0 0 0 1 0 1
940 11.33 83 3 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
419 8.22 51 2 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
560 10.57 53 2 1992.5 "Berg am Laim" 1 0 0 0 1 0 1
837 13.29 63 2 2010 "Hadern" 1 0 0 0 1 1 0
280 4.24 66 2 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
713.02 8.59 83 4 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
970 13.11 74 2 2006.5 "Obergiesing" 0 0 0 1 1 1 1
1150 11.98 96 4 2000.5 "Sendling" 0 0 0 0 1 0 1
520 12.09 43 1 1983 "Schwabing West" 1 0 0 0 1 0 0
390.6 10.85 36 1 1983 "Schwabing West" 0 0 0 0 1 0 0
660 16.92 39 1 1972 "Schwabing West" 1 0 0 0 1 0 0
386.88 5.53 70 3 1957.5 "Thalkirchen..." 0 0 0 0 0 0 0
743.43 10.33 72 3 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
389.87 5.41 72 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
675 11.64 58 2 1972 "Neuhausen-Nymphenburg" 0 1 0 0 1 0 1
590 11.8 50 2 1957.5 "Untergiesing" 0 0 0 0 1 0 0
1350 17.76 76 2 2010 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 0
1050 11.67 90 4 1957.5 "Untergiesing" 1 0 0 0 1 0 0
860 11.47 75 3 1957.5 "Altstadt-Lehel" 1 0 0 0 1 0 0
639.82 8.65 74 3 1983 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 0
1430 15.71 91 3 1983 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 0
607 11.67 52 2 1983 "Altstadt-Lehel" 0 1 0 0 1 0 1
969.96 12.6 77 3 2000.5 "Schwabing West" 1 0 0 0 1 0 0
945 12.6 75 3 1983 "Untergiesing" 0 0 0 0 1 0 0
627.38 10.46 60 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 0 0 0
1660 13.72 121 4 1983 "Untergiesing" 0 1 0 0 1 0 0
528.34 10.36 51 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 0 0 0
790 10.97 72 3 2000.5 "Aubing..." 0 0 0 0 1 0 0
370 13.7 27 1 1983 "Hadern" 0 0 0 0 1 0 1
808 14.69 55 2 2012.5 "Schwabing West" 0 0 0 0 1 0 0
533.65 12.13 44 2 1972 "Hadern" 0 0 0 0 1 0 1
800 10.26 78 3 1957.5 "Ramersdorf-Perlach" 0 0 0 0 0 0 0
630 7.88 80 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
990 16.5 60 2 2000.5 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 1
191 5.97 32 1 1972 "Sendling-Westpark" 0 0 0 0 1 0 0
834 12.83 65 3 1918 "Schwanthalerhöhe" 0 0 0 0 1 0 0
750 11.03 68 2 2010 "Ramersdorf-Perlach" 0 0 0 0 1 1 0
589 12.02 49 2 2010 "Au-Haidhausen" 1 0 0 0 1 0 0
412.34 8.42 49 2 1957.5 "Obergiesing" 0 0 0 0 1 0 0
650 9.15 71 3 1983 "Thalkirchen..." 0 0 0 1 1 0 1
586 9.3 63 2 1972 "Laim" 1 0 0 0 1 0 0
963 10.82 89 3 1983 "Sendling-Westpark" 0 0 0 0 1 0 0
663.57 12.76 52 2 1983 "Maxvorstadt" 1 0 0 0 1 0 0
1285 10.89 118 4 2000.5 "Laim" 0 0 0 0 1 0 0
1115 15.49 72 1 1983 "Maxvorstadt" 1 0 0 0 1 0 1
560 9.33 60 2 1972 "Moosach" 0 0 0 0 1 0 0
280 18.67 15 1 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
580 8.41 69 2 1983 "Obergiesing" 0 0 0 0 1 0 0
775 9.57 81 3 1983 "Ramersdorf-Perlach" 0 0 0 0 1 1 0
534.45 10.69 50 2 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
590 10.17 58 2 1992.5 "Moosach" 0 0 0 1 1 0 0
800 8.6 93 3 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
420 7.37 57 2 2006.5 "Bogenhausen" 0 0 0 0 1 0 0
1118.34 12.57 89 3 2000.5 "Bogenhausen" 1 0 0 0 1 0 1
750 12.71 59 2 1957.5 "Schwabing West" 0 0 0 0 1 0 1
800 11.94 67 2 1972 "Maxvorstadt" 0 0 0 0 1 0 1
774 12.69 61 3 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
725 14.8 49 2 2000.5 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 1
745 9.31 80 3 1983 "Hadern" 0 0 0 0 0 0 0
590 10.93 54 2 1972 "Hadern" 0 0 0 1 1 0 0
502 7.07 71 3 1972 "Fledmoching-Hasenbergel" 0 0 0 0 0 0 0
700 16.28 43 1 2012.5 "Maxvorstadt" 1 0 0 0 1 0 1
660 8.25 80 3 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
655 10.4 63 2 1972 "Laim" 0 0 0 0 0 0 0
